ID,x,y,pixel_index,logmass,log_ssfr,dust2,gas_logz,logSFRratio0,e_logmass,e_log_ssfr,e_dust2,e_gas_logz
toy_2482,22,41,2482,6.434232,-9.953536,0.350508,-0.379695,-0.232634,0.074658,0.130834,0.063901,0.079213
toy_2483,23,41,2483,6.410634,-9.854173,0.356587,-0.331317,-0.231598,0.073951,0.139607,0.069260,0.077251
toy_2484,24,41,2484,6.401279,-10.074724,0.297288,-0.308903,-0.151185,0.065738,0.122069,0.060553,0.063966
toy_2485,25,41,2485,6.371877,-9.931245,0.308028,-0.344821,-0.263975,0.065261,0.134619,0.057278,0.062588
toy_2486,26,41,2486,6.382186,-10.014916,0.297120,-0.342357,-0.328491,0.061212,0.124010,0.068467,0.075087
toy_2487,27,41,2487,6.455989,-10.018458,0.287797,-0.321508,-0.177749,0.070693,0.126118,0.065780,0.062490
toy_2488,28,41,2488,6.352129,-9.991931,0.323467,-0.356589,-0.230632,0.074185,0.123605,0.059864,0.065193
toy_2489,29,41,2489,6.395594,-9.944815,0.260272,-0.333923,-0.321324,0.077513,0.137721,0.061857,0.071874
toy_2490,30,41,2490,6.342380,-10.040244,0.265345,-0.337093,-0.387210,0.061340,0.124020,0.058736,0.065519
toy_2491,31,41,2491,6.446497,-9.980618,0.251787,-0.305181,-0.445174,0.070534,0.121942,0.059521,0.072288
toy_2492,32,41,2492,6.350680,-9.999781,0.284973,-0.336783,-0.236501,0.077907,0.126045,0.057110,0.067479
toy_2493,33,41,2493,6.329747,-9.962119,0.367025,-0.310702,-0.206998,0.066382,0.102691,0.060992,0.072574
toy_2494,34,41,2494,6.420821,-9.977366,0.358413,-0.348902,-0.199380,0.065963,0.104697,0.057479,0.069711
toy_2495,35,41,2495,6.396239,-9.986472,0.256286,-0.318892,-0.169127,0.067913,0.110775,0.050345,0.077738
toy_2496,36,41,2496,6.344815,-9.989013,0.245719,-0.391484,-0.296863,0.070007,0.122350,0.058603,0.065047
toy_2497,37,41,2497,6.340150,-9.967183,0.252796,-0.382784,-0.255898,0.073349,0.101162,0.052048,0.069322
toy_2498,38,41,2498,6.290019,-10.011262,0.270707,-0.372541,-0.287037,0.071764,0.115774,0.050942,0.067686
toy_2499,39,41,2499,6.329576,-9.911046,0.237024,-0.367468,-0.264436,0.065464,0.135154,0.067566,0.073853
toy_2500,40,41,2500,6.271812,-9.881478,0.226841,-0.338717,-0.105798,0.063870,0.100890,0.062795,0.065744
toy_2501,41,41,2501,6.257196,-9.932372,0.139116,-0.333384,-0.135610,0.065168,0.115638,0.057978,0.079586
toy_2502,42,41,2502,6.297190,-9.917090,0.131385,-0.375208,-0.094254,0.074930,0.130551,0.051231,0.072226
toy_2503,43,41,2503,6.321876,-9.810789,0.122112,-0.389766,-0.031120,0.060241,0.129906,0.065173,0.079441
toy_2504,44,41,2504,6.219845,-9.912707,0.057270,-0.376673,-0.086391,0.061550,0.129555,0.052263,0.076139
toy_2505,45,41,2505,6.257020,-9.944137,0.074771,-0.390817,-0.106270,0.074969,0.134732,0.063788,0.062269
toy_2506,46,41,2506,6.306147,-9.901537,0.116763,-0.389831,0.032306,0.062968,0.109869,0.050882,0.076637
toy_2507,47,41,2507,6.255899,-9.813469,0.074113,-0.434828,-0.133491,0.063984,0.121981,0.053489,0.069138
toy_2508,48,41,2508,6.258825,-9.922770,0.031500,-0.447943,0.081573,0.063931,0.128070,0.067570,0.075906
toy_2509,49,41,2509,6.253262,-9.948711,0.075046,-0.479517,0.024801,0.062769,0.117629,0.054379,0.064555
toy_2510,50,41,2510,6.216289,-9.864224,0.118991,-0.454179,-0.117595,0.079458,0.105714,0.068802,0.071541
toy_2534,14,42,2534,6.259935,-9.957495,0.260109,-0.438275,-0.172375,0.072914,0.124297,0.062188,0.061115
toy_2535,15,42,2535,6.389138,-9.928652,0.294897,-0.415311,-0.176135,0.064721,0.114506,0.061717,0.063365
toy_2536,16,42,2536,6.420795,-9.836612,0.245861,-0.462683,-0.041335,0.067723,0.111180,0.064106,0.067147
toy_2537,17,42,2537,6.354889,-9.967962,0.320997,-0.449689,-0.057844,0.077057,0.130263,0.057573,0.065843
toy_2538,18,42,2538,6.380924,-9.923924,0.330172,-0.360434,-0.176599,0.073817,0.117283,0.057453,0.069765
toy_2539,19,42,2539,6.423628,-9.920493,0.288547,-0.398340,-0.276231,0.073428,0.108857,0.064133,0.075776
toy_2540,20,42,2540,6.347472,-9.843020,0.374269,-0.414787,-0.214982,0.078492,0.112080,0.052944,0.065888
toy_2541,21,42,2541,6.391487,-9.813024,0.311397,-0.379168,-0.326386,0.069408,0.135729,0.064758,0.073845
toy_2542,22,42,2542,6.379353,-9.910601,0.305362,-0.359977,-0.230422,0.075399,0.117670,0.051676,0.066977
toy_2543,23,42,2543,6.365310,-9.828974,0.292891,-0.409279,-0.301921,0.064513,0.107168,0.062628,0.078061
toy_2544,24,42,2544,6.325140,-9.903598,0.330176,-0.368903,-0.148923,0.076519,0.120687,0.053662,0.073201
toy_2545,25,42,2545,6.329111,-9.901968,0.320732,-0.362636,-0.203475,0.065492,0.118696,0.059030,0.063512
toy_2546,26,42,2546,6.401858,-9.895344,0.331709,-0.361279,-0.186914,0.072843,0.126184,0.053816,0.068229
toy_2547,27,42,2547,6.299690,-9.889529,0.284942,-0.363168,-0.231954,0.076656,0.109876,0.056690,0.079510
toy_2548,28,42,2548,6.323955,-9.989883,0.291653,-0.296961,-0.174702,0.060634,0.139500,0.064438,0.073418
toy_2549,29,42,2549,6.340174,-9.986698,0.254461,-0.319370,-0.348652,0.070428,0.138514,0.061410,0.076772
toy_2550,30,42,2550,6.434007,-9.923285,0.300119,-0.365827,-0.290273,0.061293,0.107709,0.055316,0.076733
toy_2551,31,42,2551,6.343466,-9.909093,0.295497,-0.358713,-0.259513,0.074621,0.129342,0.059466,0.079448
toy_2552,32,42,2552,6.405852,-9.902379,0.315404,-0.340814,-0.231485,0.069510,0.133315,0.051503,0.079143
toy_2553,33,42,2553,6.345699,-9.922551,0.251272,-0.351419,-0.234021,0.077447,0.110595,0.060045,0.072277
toy_2554,34,42,2554,6.366075,-10.070428,0.259971,-0.336900,-0.152292,0.076186,0.139021,0.064070,0.077504
toy_2555,35,42,2555,6.328795,-10.007059,0.225005,-0.365580,-0.175603,0.064796,0.122517,0.055022,0.076601
toy_2556,36,42,2556,6.290177,-9.977706,0.259226,-0.394754,-0.240521,0.063245,0.114972,0.067591,0.071427
toy_2557,37,42,2557,6.344591,-9.939166,0.206287,-0.365191,-0.312152,0.079666,0.133828,0.062723,0.074695
toy_2558,38,42,2558,6.297018,-9.981037,0.279944,-0.360764,-0.271021,0.070492,0.125791,0.066746,0.064949
toy_2559,39,42,2559,6.298562,-9.862709,0.214644,-0.362714,-0.236143,0.071789,0.132487,0.068307,0.070791
toy_2560,40,42,2560,6.302959,-9.949834,0.181833,-0.383840,-0.207846,0.078692,0.123826,0.055221,0.063186
toy_2561,41,42,2561,6.308127,-9.994914,0.189814,-0.348403,-0.237089,0.077953,0.118768,0.064421,0.071328
toy_2562,42,42,2562,6.303152,-10.023809,0.157680,-0.432107,-0.280199,0.066448,0.124858,0.066469,0.069941
toy_2563,43,42,2563,6.219434,-9.904207,0.142098,-0.428118,-0.152094,0.071534,0.132320,0.063007,0.079439
toy_2564,44,42,2564,6.272952,-9.904948,0.181011,-0.406078,-0.159298,0.062465,0.116381,0.069450,0.069282
toy_2565,45,42,2565,6.256247,-9.876555,0.133018,-0.407714,-0.090849,0.071834,0.120599,0.050968,0.071757
toy_2566,46,42,2566,6.218501,-9.842480,0.125140,-0.408056,-0.095956,0.068751,0.113932,0.067698,0.062087
toy_2567,47,42,2567,6.269440,-9.925730,0.111663,-0.442424,-0.124732,0.064350,0.136390,0.063481,0.061319
toy_2568,48,42,2568,6.215512,-9.932977,0.060307,-0.449370,-0.052754,0.066097,0.133257,0.066773,0.069268
toy_2569,49,42,2569,6.201825,-9.804213,0.126112,-0.445880,-0.035937,0.061463,0.102944,0.069487,0.071883
toy_2595,15,43,2595,6.294012,-9.905573,0.255105,-0.527262,-0.359793,0.061115,0.112433,0.058709,0.073969
toy_2596,16,43,2596,6.262240,-10.018332,0.322417,-0.442022,-0.105742,0.064871,0.101606,0.065525,0.066800
toy_2597,17,43,2597,6.432080,-10.010921,0.322827,-0.487019,-0.228979,0.074735,0.123921,0.056365,0.070768
toy_2598,18,43,2598,6.422336,-9.892764,0.335113,-0.424066,-0.109862,0.066592,0.101058,0.051532,0.065607
toy_2599,19,43,2599,6.413641,-9.894757,0.348512,-0.442107,-0.201188,0.060015,0.136245,0.059576,0.068468
toy_2600,20,43,2600,6.351558,-9.912059,0.304579,-0.386075,-0.183526,0.062492,0.127458,0.055293,0.064608
toy_2601,21,43,2601,6.379145,-9.790534,0.233164,-0.442645,-0.144706,0.079289,0.107502,0.057101,0.063703
toy_2602,22,43,2602,6.369153,-9.800807,0.290799,-0.360806,-0.173056,0.070312,0.127664,0.062744,0.066718
toy_2603,23,43,2603,6.350876,-9.928318,0.309688,-0.396742,-0.232556,0.062975,0.133961,0.066905,0.069339
toy_2604,24,43,2604,6.303377,-10.020043,0.236213,-0.393616,-0.096714,0.062062,0.103786,0.068449,0.070583
toy_2606,26,43,2606,6.289300,-9.962974,0.293605,-0.373382,-0.230213,0.060232,0.112797,0.062920,0.078951
toy_2607,27,43,2607,6.281613,-9.801850,0.251738,-0.353135,-0.221846,0.079310,0.124579,0.063662,0.060432
toy_2608,28,43,2608,6.256122,-9.938714,0.239315,-0.343611,-0.257988,0.072313,0.108549,0.064492,0.077804
toy_2609,29,43,2609,6.325618,-9.947834,0.276843,-0.397072,-0.240609,0.063801,0.116399,0.069472,0.073615
toy_2610,30,43,2610,6.382151,-10.089270,0.256580,-0.352174,-0.278452,0.074047,0.103422,0.052338,0.074089
toy_2611,31,43,2611,6.358169,-10.017403,0.273461,-0.355383,-0.212564,0.060881,0.122839,0.061732,0.071746
toy_2612,32,43,2612,6.279569,-9.943828,0.297094,-0.353936,-0.186086,0.060599,0.111852,0.068281,0.074096
toy_2613,33,43,2613,6.303410,-9.991854,0.278570,-0.374542,-0.257666,0.079190,0.132747,0.055280,0.073435
toy_2614,34,43,2614,6.226793,-9.969453,0.213440,-0.373403,-0.273171,0.066496,0.136411,0.053019,0.074715
toy_2615,35,43,2615,6.310505,-10.007457,0.213597,-0.337110,-0.217443,0.061621,0.127945,0.068243,0.069139
toy_2616,36,43,2616,6.268277,-10.123602,0.244726,-0.360674,-0.275225,0.071020,0.117596,0.056115,0.061824
toy_2617,37,43,2617,6.198491,-9.922506,0.206389,-0.378398,-0.166974,0.073341,0.105252,0.061042,0.069835
toy_2618,38,43,2618,6.257797,-9.908755,0.276787,-0.412205,-0.247715,0.064774,0.124088,0.051329,0.077943
toy_2619,39,43,2619,6.237166,-9.948900,0.195479,-0.391603,-0.237150,0.078114,0.130891,0.067320,0.061973
toy_2620,40,43,2620,6.199847,-10.001307,0.209800,-0.389980,-0.233725,0.068335,0.109546,0.053409,0.064505
toy_2621,41,43,2621,6.200036,-10.027142,0.222154,-0.380412,-0.143817,0.062892,0.117280,0.056341,0.069191
toy_2622,42,43,2622,6.307466,-9.936339,0.251496,-0.427540,-0.126074,0.078578,0.112830,0.062387,0.073200
toy_2623,43,43,2623,6.218097,-9.896088,0.222517,-0.377423,-0.271983,0.068723,0.130157,0.054663,0.060540
toy_2624,44,43,2624,6.270921,-9.947173,0.151535,-0.398601,-0.280719,0.066415,0.130604,0.066804,0.074031
toy_2625,45,43,2625,6.280432,-9.866222,0.218139,-0.379747,-0.191880,0.066654,0.119072,0.061434,0.063741
toy_2626,46,43,2626,6.182179,-9.916436,0.126549,-0.474526,-0.219992,0.071314,0.103128,0.056267,0.075783
toy_2627,47,43,2627,6.265082,-9.943565,0.166413,-0.403428,-0.151363,0.077749,0.104905,0.067745,0.070597
toy_2628,48,43,2628,6.302413,-9.916475,0.159395,-0.452002,-0.065413,0.064802,0.137822,0.056139,0.066783
toy_2657,17,44,2657,6.278086,-9.925395,0.294434,-0.465921,-0.094518,0.061926,0.129184,0.065993,0.060005
toy_2658,18,44,2658,6.397758,-9.867476,0.311244,-0.420755,-0.172947,0.077193,0.130402,0.065342,0.064896
toy_2659,19,44,2659,6.370978,-9.816224,0.279502,-0.428993,-0.218678,0.070095,0.110050,0.058746,0.067682
toy_2660,20,44,2660,6.422043,-9.801089,0.268079,-0.440855,-0.250990,0.064215,0.124676,0.061120,0.066856
toy_2661,21,44,2661,6.380370,-9.960826,0.327592,-0.419724,-0.165390,0.064152,0.123592,0.069921,0.079016
toy_2662,22,44,2662,6.391310,-9.948480,0.308039,-0.394626,-0.208317,0.062990,0.127265,0.066410,0.071732
toy_2663,23,44,2663,6.311566,-9.877554,0.213046,-0.387540,-0.193762,0.078380,0.117963,0.066316,0.060874
toy_2667,27,44,2667,6.272114,-9.999653,0.219334,-0.416695,-0.235544,0.074710,0.123254,0.050079,0.068737
toy_2668,28,44,2668,6.272836,-9.962349,0.285940,-0.390696,-0.203569,0.074162,0.111436,0.055386,0.068389
toy_2669,29,44,2669,6.292792,-9.913066,0.233380,-0.374597,-0.139662,0.066731,0.137943,0.057712,0.074173
toy_2670,30,44,2670,6.265950,-9.988294,0.172621,-0.352016,-0.178066,0.062110,0.105032,0.065585,0.061698
toy_2671,31,44,2671,6.306456,-9.937488,0.227223,-0.370994,-0.276444,0.070027,0.131577,0.069500,0.077856
toy_2672,32,44,2672,6.314612,-10.011408,0.200796,-0.408649,-0.227294,0.073122,0.117303,0.057140,0.060695
toy_2673,33,44,2673,6.363013,-10.014709,0.200528,-0.402153,-0.156639,0.065227,0.131122,0.059063,0.063393
toy_2674,34,44,2674,6.310678,-9.964432,0.221260,-0.369473,-0.368452,0.071054,0.108328,0.061823,0.069621
toy_2675,35,44,2675,6.284612,-10.032057,0.200042,-0.391280,-0.249432,0.061240,0.109688,0.067205,0.064234
toy_2676,36,44,2676,6.228548,-9.939248,0.204401,-0.426043,-0.223191,0.066691,0.129255,0.066575,0.073483
toy_2677,37,44,2677,6.295347,-9.977904,0.265397,-0.392480,-0.204215,0.075250,0.123646,0.063230,0.066116
toy_2678,38,44,2678,6.213768,-10.019099,0.174416,-0.364707,-0.240158,0.073049,0.109010,0.067064,0.065887
toy_2679,39,44,2679,6.179874,-9.935413,0.158177,-0.389044,-0.252375,0.067010,0.129113,0.057979,0.069969
toy_2680,40,44,2680,6.272351,-9.893409,0.180473,-0.405597,-0.225434,0.064681,0.104576,0.058135,0.071772
toy_2681,41,44,2681,6.218035,-10.001172,0.168790,-0.446859,-0.209476,0.061127,0.115703,0.052850,0.062457
toy_2682,42,44,2682,6.177668,-9.917186,0.196218,-0.400208,-0.147620,0.067618,0.103639,0.059892,0.072142
toy_2683,43,44,2683,6.277051,-9.827017,0.212106,-0.456383,-0.198430,0.067745,0.106212,0.063253,0.066208
toy_2684,44,44,2684,6.166878,-9.930500,0.250289,-0.379595,-0.219856,0.068114,0.129041,0.065197,0.071398
toy_2685,45,44,2685,6.238498,-9.872740,0.147955,-0.424593,-0.224423,0.077300,0.123626,0.059317,0.065438
toy_2686,46,44,2686,6.248531,-9.966400,0.186775,-0.434851,-0.194166,0.073088,0.117656,0.054045,0.073290
toy_2687,47,44,2687,6.264030,-9.872625,0.105056,-0.496675,-0.238355,0.075966,0.128866,0.056249,0.061803
toy_2718,18,45,2718,6.368627,-9.801296,0.288970,-0.441815,-0.174198,0.070196,0.112671,0.060427,0.073940
toy_2719,19,45,2719,6.296349,-9.909304,0.230565,-0.437952,-0.140531,0.073491,0.128652,0.057128,0.075406
toy_2720,20,45,2720,6.292504,-9.826025,0.286030,-0.418517,-0.232120,0.076044,0.103448,0.053849,0.073292
toy_2721,21,45,2721,6.245723,-9.925672,0.261073,-0.427386,-0.187746,0.061595,0.116145,0.051565,0.063066
toy_2722,22,45,2722,6.276343,-9.874736,0.196390,-0.424106,-0.104641,0.064565,0.113822,0.050890,0.075812
toy_2728,28,45,2728,6.261422,-9.908456,0.165584,-0.392498,-0.234897,0.067227,0.134065,0.065941,0.079435
toy_2729,29,45,2729,6.230722,-9.926278,0.220254,-0.425578,-0.219034,0.076867,0.135152,0.059815,0.065627
toy_2730,30,45,2730,6.298000,-9.906311,0.272692,-0.365660,-0.005281,0.063264,0.125144,0.053454,0.072511
toy_2731,31,45,2731,6.216101,-9.992910,0.228373,-0.371898,-0.284644,0.077213,0.114389,0.068688,0.067651
toy_2732,32,45,2732,6.198943,-9.982700,0.244761,-0.389698,-0.367387,0.065157,0.115393,0.054017,0.071307
toy_2733,33,45,2733,6.278656,-10.080412,0.224943,-0.352672,-0.302156,0.070513,0.108669,0.068831,0.064494
toy_2734,34,45,2734,6.229061,-9.904643,0.247062,-0.395337,-0.242455,0.067681,0.125163,0.058086,0.064927
toy_2735,35,45,2735,6.240092,-9.965037,0.257983,-0.408145,-0.113713,0.078432,0.125299,0.065117,0.070201
toy_2736,36,45,2736,6.237649,-9.886792,0.219159,-0.390152,-0.140559,0.071717,0.127600,0.064857,0.068001
toy_2737,37,45,2737,6.297786,-9.999878,0.176705,-0.403651,-0.224866,0.060166,0.125232,0.050272,0.063063
toy_2738,38,45,2738,6.261114,-10.004355,0.232245,-0.432025,-0.240166,0.071439,0.103399,0.054202,0.074420
toy_2739,39,45,2739,6.272690,-9.941643,0.224530,-0.367903,-0.236240,0.068795,0.101768,0.050768,0.074861
toy_2740,40,45,2740,6.260689,-10.035400,0.203864,-0.437480,-0.328859,0.063084,0.106385,0.052182,0.079913
toy_2741,41,45,2741,6.172404,-9.852051,0.231351,-0.454758,-0.239364,0.062863,0.125389,0.057664,0.079747
toy_2742,42,45,2742,6.250442,-9.982887,0.187836,-0.407311,-0.163464,0.062158,0.124279,0.055164,0.063765
toy_2743,43,45,2743,6.130381,-9.879305,0.182707,-0.471988,-0.250218,0.060202,0.106033,0.054759,0.062415
toy_2744,44,45,2744,6.169902,-9.891509,0.219595,-0.444261,-0.189133,0.065694,0.138657,0.056451,0.061657
toy_2745,45,45,2745,6.184292,-9.877536,0.234282,-0.425973,-0.256264,0.073789,0.111098,0.065493,0.068054
toy_2746,46,45,2746,6.209738,-10.006100,0.220092,-0.437206,-0.234324,0.075611,0.119133,0.054883,0.068023
toy_2780,20,46,2780,6.222483,-9.883522,0.293322,-0.473381,-0.204137,0.071166,0.116740,0.065549,0.063105
toy_2781,21,46,2781,6.277978,-9.919588,0.241261,-0.474143,-0.112667,0.070617,0.107084,0.056578,0.066177
toy_2782,22,46,2782,6.272978,-9.828993,0.229415,-0.419739,-0.412062,0.062286,0.126949,0.051574,0.079701
toy_2783,23,46,2783,6.287171,-9.927755,0.280778,-0.456320,-0.129071,0.073095,0.107216,0.066520,0.060584
toy_2787,27,46,2787,6.230993,-9.946895,0.167317,-0.386282,-0.155013,0.079248,0.139177,0.065193,0.071289
toy_2788,28,46,2788,6.260542,-9.977851,0.265218,-0.420930,-0.237714,0.064294,0.114715,0.053747,0.064444
toy_2789,29,46,2789,6.329026,-9.939073,0.274216,-0.435168,-0.238612,0.060298,0.132699,0.053628,0.061542
toy_2790,30,46,2790,6.320060,-9.931922,0.190840,-0.368652,-0.136119,0.066056,0.112387,0.056865,0.076317
toy_2791,31,46,2791,6.287100,-9.976850,0.186076,-0.386841,-0.363611,0.067615,0.134301,0.066528,0.066509
toy_2792,32,46,2792,6.240328,-9.988270,0.257312,-0.468407,-0.393616,0.067134,0.126642,0.059542,0.065585
toy_2793,33,46,2793,6.320030,-9.973382,0.221225,-0.441500,-0.196064,0.067841,0.127023,0.059618,0.077716
toy_2794,34,46,2794,6.241912,-9.952587,0.210411,-0.372184,-0.327577,0.066774,0.100264,0.065570,0.074451
toy_2795,35,46,2795,6.266398,-10.047870,0.179463,-0.406514,-0.258541,0.060936,0.123847,0.059354,0.070729
toy_2796,36,46,2796,6.243293,-9.895220,0.144198,-0.397016,-0.354989,0.077824,0.138192,0.063505,0.060023
toy_2797,37,46,2797,6.232587,-9.942161,0.213227,-0.445167,-0.301413,0.076055,0.102418,0.053816,0.060432
toy_2798,38,46,2798,6.254126,-10.006156,0.193605,-0.443770,-0.163826,0.070438,0.138829,0.050818,0.079866
toy_2799,39,46,2799,6.223573,-9.973687,0.206732,-0.402218,-0.217083,0.072707,0.120696,0.065820,0.065691
toy_2800,40,46,2800,6.309628,-10.000604,0.202631,-0.430041,-0.283526,0.078560,0.124362,0.068397,0.078866
toy_2801,41,46,2801,6.244677,-9.894615,0.211131,-0.447384,-0.283256,0.063501,0.132057,0.054740,0.063222
toy_2802,42,46,2802,6.209543,-9.932379,0.222144,-0.418692,-0.280196,0.067994,0.120298,0.055790,0.064515
toy_2803,43,46,2803,6.251871,-9.902048,0.190488,-0.478627,-0.173518,0.073813,0.103670,0.056003,0.063906
toy_2804,44,46,2804,6.312917,-10.027214,0.194482,-0.444418,-0.210196,0.070929,0.121982,0.064312,0.074069
toy_2842,22,47,2842,6.332206,-9.977501,0.261355,-0.467720,-0.294275,0.078536,0.139847,0.055912,0.065892
toy_2843,23,47,2843,6.319489,-9.909931,0.272195,-0.440861,-0.241432,0.070809,0.113072,0.069734,0.076369
toy_2844,24,47,2844,6.303603,-9.968606,0.221561,-0.419119,-0.154937,0.064500,0.132392,0.064276,0.069252
toy_2846,26,47,2846,6.287714,-9.942042,0.234995,-0.454691,-0.160131,0.069994,0.124257,0.050800,0.078964
toy_2847,27,47,2847,6.236281,-9.875412,0.198834,-0.480624,-0.423186,0.073800,0.118134,0.060586,0.068554
toy_2848,28,47,2848,6.216658,-9.917390,0.194586,-0.404183,-0.147364,0.072980,0.119532,0.057219,0.072571
toy_2849,29,47,2849,6.235515,-9.949544,0.224497,-0.402468,-0.168827,0.074204,0.108296,0.063697,0.078920
toy_2850,30,47,2850,6.301371,-9.873595,0.204057,-0.447922,-0.258649,0.062641,0.133305,0.055154,0.067640
toy_2851,31,47,2851,6.193889,-9.945599,0.290682,-0.463822,-0.236657,0.074129,0.120927,0.051625,0.063862
toy_2852,32,47,2852,6.224695,-9.915577,0.238610,-0.443056,-0.241967,0.076281,0.112127,0.062631,0.075439
toy_2853,33,47,2853,6.316503,-9.907413,0.190957,-0.421809,-0.207916,0.078489,0.137856,0.067465,0.075174
toy_2854,34,47,2854,6.221020,-9.973989,0.208412,-0.401289,-0.295822,0.073983,0.121315,0.057334,0.065805
toy_2855,35,47,2855,6.235351,-9.977172,0.220297,-0.438442,-0.178369,0.075550,0.118866,0.061822,0.079926
toy_2856,36,47,2856,6.237809,-10.070274,0.240890,-0.411613,-0.227848,0.069883,0.100953,0.055574,0.062816
toy_2857,37,47,2857,6.270399,-9.911590,0.119704,-0.410917,-0.165913,0.072398,0.123249,0.069089,0.066143
toy_2858,38,47,2858,6.217470,-10.006891,0.249511,-0.458541,-0.300830,0.076369,0.112885,0.059724,0.072612
toy_2859,39,47,2859,6.200083,-9.985345,0.226739,-0.442695,-0.238042,0.060044,0.119953,0.058468,0.069676
toy_2860,40,47,2860,6.164883,-9.920771,0.218676,-0.466161,-0.388014,0.066465,0.100331,0.068607,0.060889
toy_2861,41,47,2861,6.227447,-9.898308,0.279145,-0.420444,-0.289553,0.066981,0.118819,0.060478,0.071084
toy_2862,42,47,2862,6.223082,-9.913796,0.231916,-0.435536,-0.227165,0.077053,0.107935,0.064582,0.061666
toy_2905,25,48,2905,6.277918,-9.945211,0.231052,-0.480575,-0.187871,0.072845,0.118818,0.054200,0.073224
toy_2906,26,48,2906,6.238859,-9.961331,0.256518,-0.447955,-0.338792,0.072526,0.112026,0.066378,0.061268
toy_2907,27,48,2907,6.204658,-10.012099,0.247438,-0.461048,-0.285864,0.066966,0.137973,0.059668,0.074838
toy_2908,28,48,2908,6.195377,-9.863097,0.184740,-0.439363,-0.317619,0.061167,0.128491,0.069561,0.076900
toy_2909,29,48,2909,6.179960,-9.984870,0.206499,-0.488987,-0.333391,0.077554,0.117900,0.066321,0.068661
toy_2910,30,48,2910,6.192184,-9.994768,0.123063,-0.446702,-0.189812,0.079573,0.137038,0.061345,0.062644
toy_2911,31,48,2911,6.189833,-9.933649,0.179057,-0.428762,-0.290773,0.076286,0.115720,0.064185,0.067771
toy_2912,32,48,2912,6.234673,-9.943034,0.238196,-0.471426,-0.187426,0.069264,0.100277,0.068540,0.068756
toy_2913,33,48,2913,6.124958,-9.940568,0.248379,-0.439651,-0.228210,0.079350,0.104935,0.059241,0.078655
toy_2914,34,48,2914,6.223213,-10.007672,0.249341,-0.407157,-0.256062,0.078907,0.132235,0.069359,0.067113
toy_2915,35,48,2915,6.152218,-9.912144,0.179128,-0.453946,-0.295117,0.065491,0.128090,0.062084,0.074371
toy_2916,36,48,2916,6.278336,-9.915495,0.205004,-0.435609,-0.322675,0.074439,0.125728,0.058612,0.073309
toy_2917,37,48,2917,6.243882,-9.990277,0.158546,-0.452417,-0.303067,0.077303,0.100612,0.058947,0.060779
toy_2918,38,48,2918,6.149996,-9.983980,0.223961,-0.446108,-0.274826,0.070627,0.120280,0.054143,0.064397
toy_2919,39,48,2919,6.228269,-9.935949,0.213878,-0.445930,-0.208379,0.064675,0.134892,0.063046,0.077987
toy_2920,40,48,2920,6.236870,-9.896277,0.255435,-0.447119,-0.176789,0.063408,0.129680,0.056600,0.077521
toy_2970,30,49,2970,6.318038,-9.984151,0.178832,-0.464603,-0.035929,0.069927,0.109122,0.055657,0.071544
toy_2971,31,49,2971,6.221710,-9.914048,0.219779,-0.485361,-0.312031,0.071005,0.139498,0.052444,0.069393
toy_2972,32,49,2972,6.256849,-9.907562,0.248078,-0.428086,-0.217829,0.075450,0.106359,0.068694,0.075701
toy_2973,33,49,2973,6.197542,-9.978592,0.135231,-0.435301,-0.203939,0.074214,0.131883,0.066251,0.070241
toy_2974,34,49,2974,6.261705,-10.032007,0.195521,-0.409585,-0.282470,0.077597,0.139774,0.062848,0.073720
toy_2975,35,49,2975,6.245150,-9.903058,0.168778,-0.481223,-0.311982,0.070852,0.125160,0.055634,0.061522
