ID,x,y,pixel_index,F090W,F115W,F150W,F200W,F277W,F356W,F444W,e_F090W,e_F115W,e_F150W,e_F200W,e_F277W,e_F356W,e_F444W,keep_pixel
206183_0635,35,10,635,0.01498072,-0.03695936,-0.004225394,-0.005870793,0.00971566,0.0134684,-0.006779805,0.02162194,0.02015287,0.01889074,0.01799158,0.01764738,0.01790131,0.01849279,0
206183_0636,36,10,636,-0.005525162,0.01754019,0.002880554,0.008563119,0.01811234,-0.0215887,-0.002613845,0.02266374,0.02098451,0.01955589,0.01853212,0.0181005,0.01831738,0.0188938,0
206183_0637,37,10,637,0.03796871,-0.001920779,0.02260767,0.006601115,0.00579991,-0.009884138,-0.009158711,0.0205799,0.01937508,0.01837472,0.01774586,0.01769938,0.01817361,0.01895018,0
206183_0638,38,10,638,-0.02342122,-0.03270753,0.0164914,-0.005482517,0.001123464,0.003138915,-0.02186045,0.02331055,0.0215776,0.02007528,0.01896242,0.01843086,0.01858066,0.01911051,0
206183_0639,39,10,639,-0.03246047,0.03007466,-0.04362623,0.01328874,0.01526629,0.02917636,0.01504383,0.0205844,0.01930847,0.01827272,0.01763736,0.01760263,0.01808738,0.0188692,0
206183_0640,40,10,640,0.02867531,-0.01737682,0.003962832,0.0003158024,-0.01608628,0.001068214,-0.014221,0.02141022,0.01988629,0.0185855,0.01765363,0.01726829,0.01747984,0.01802463,0
206183_0641,41,10,641,-0.01434672,-0.05506653,0.01470596,0.0163249,-0.03306496,-0.0114531,0.009870456,0.02106105,0.01965379,0.01844699,0.01759235,0.01727689,0.01753543,0.01811919,0
206183_0642,42,10,642,0.01502533,0.008719942,0.02971797,0.006546682,0.01561994,-0.004967779,-0.004242306,0.02005649,0.01872938,0.0175838,0.01675896,0.01642585,0.01663298,0.01714582,0
206183_0643,43,10,643,-0.0005162147,-0.02580485,-0.01152992,-0.01227378,0.01015227,0.008094186,-0.01263062,0.02020065,0.01889547,0.01779768,0.01705456,0.01684871,0.01717274,0.01779748,0
206183_0644,44,10,644,0.01559527,0.0008115558,0.01279884,0.03181701,-0.00116955,-0.004782105,0.01522989,0.02141515,0.01996776,0.01875822,0.01794337,0.01771702,0.01806681,0.01874161,0
206183_0645,45,10,645,0.008983432,0.006142134,0.02223282,-0.010991,0.01572263,-0.006597376,0.03795686,0.0203168,0.01900207,0.01792255,0.01722816,0.01710499,0.01750475,0.01820059,0
206183_0646,46,10,646,-0.02062804,0.008429499,0.03060858,0.02284535,0.02594974,0.0128932,-7.705683e-06,0.02300478,0.02126626,0.01972961,0.01854244,0.01787964,0.01789897,0.01829895,0
206183_0647,47,10,647,0.03724274,-0.01840028,0.02740946,-0.01873185,0.02197629,0.02155524,0.03665451,0.02214814,0.02050956,0.01909613,0.01805405,0.01755966,0.01770125,0.01819672,0
206183_0648,48,10,648,0.04466345,0.01050315,-0.01203366,0.04505948,0.03006192,0.009316747,-0.007377688,0.02059521,0.01926586,0.01812927,0.01733676,0.01707595,0.01736517,0.01796808,0
206183_0649,49,10,649,-0.01294889,-0.006656062,0.02493866,-0.01636982,-0.01915767,0.02870252,0.01929736,0.02100715,0.0195375,0.01829773,0.01743268,0.01711976,0.01738041,0.01796177,0
206183_0650,50,10,650,-0.004821618,-0.01354091,0.0224589,-0.002683239,-0.009446365,0.007435333,0.01226536,0.0219608,0.02041187,0.01907155,0.01809254,0.01766102,0.01784971,0.01838744,0
206183_0651,51,10,651,0.003728999,0.01564801,0.02780345,-0.01187274,0.002433532,-0.01165502,-0.01233969,0.02153412,0.02001048,0.01870727,0.01777269,0.01738759,0.01760316,0.01815523,0
206183_0652,52,10,652,-0.02284322,-0.0138575,0.001169286,0.01349999,-0.00515337,0.01381387,0.01273668,0.02142429,0.01995526,0.01874369,0.01794484,0.01775032,0.01812829,0.01882762,0
206183_0653,53,10,653,0.02735789,-0.002810861,0.01669926,0.006671033,-0.02779579,0.01416542,-0.002153105,0.02093246,0.01950537,0.01832578,0.01754334,0.01734258,0.01769781,0.01836495,0
206183_0654,54,10,654,-0.01244264,0.02644121,0.05004506,0.01882415,-0.02279526,0.003428228,0.01187221,0.02218111,0.02052365,0.01906325,0.01794065,0.01732286,0.01735337,0.01774534,0
206183_0655,55,10,655,-0.02269488,-0.0316047,0.04915981,0.01680754,0.0008174303,0.002149768,0.03945925,0.02135783,0.01989302,0.01863168,0.01772448,0.01735613,0.01757888,0.01813539,0
206183_0656,56,10,656,0.003806312,0.0003677145,-0.007147915,-0.03569036,0.003710892,-0.01032084,-0.001089486,0.0218881,0.02035416,0.01898512,0.01792838,0.01736128,0.01742272,0.01784023,0
206183_0657,57,10,657,0.002481652,-0.01182024,-0.001174678,0.031713,-0.003619215,-0.01330456,0.02315958,0.02292349,0.02109721,0.01952594,0.01834953,0.01773366,0.01779791,0.01823492,0
206183_0658,58,10,658,-0.02063696,-0.02435326,0.03189383,0.01193442,0.006321933,0.01790367,-0.002420469,0.02163143,0.02020449,0.0189621,0.01806366,0.01770606,0.01794594,0.0185273,0
206183_0659,59,10,659,-0.03679994,-0.008343573,0.02798358,-0.006261664,-0.01295023,-0.02432703,0.000550414,0.02226228,0.02060187,0.01912871,0.01798341,0.01733213,0.01733422,0.01770132,0
206183_0660,0,11,660,0.003338154,0.01874512,0.01995658,-0.0129181,0.01231682,-0.02272179,0.02765553,0.02132805,0.01986739,0.01862706,0.01775917,0.0174508,0.01772586,0.0183297,0
206183_0661,1,11,661,-0.01804601,-0.01497342,-0.02663533,0.003389194,-0.01224524,0.009795402,0.007966703,0.02174446,0.02026681,0.01898386,0.01805177,0.01766236,0.01787922,0.01844017,0
206183_0662,2,11,662,0.01378533,-0.002370297,-0.00131507,-0.001724831,0.008544521,0.01644302,-0.004098224,0.02050455,0.01915221,0.01800635,0.01721458,0.01695931,0.01725107,0.01785264,0
206183_0663,3,11,663,0.01505471,0.001870413,-0.02112969,-0.02374142,-0.006347909,0.02204119,0.02473225,0.02225306,0.02066581,0.01929972,0.01830989,0.01788538,0.01809135,0.01865126,0
206183_0664,4,11,664,-0.006023177,-0.02510466,-0.01048534,0.003935449,-0.01340427,-0.03396087,0.02222604,0.02238411,0.02071996,0.01924877,0.01811415,0.01748665,0.01751497,0.01790985,0
206183_0665,5,11,665,-0.02960844,-0.000561032,0.01499364,-0.02371502,-0.01483997,0.02367864,0.004646601,0.02244072,0.02090442,0.01951988,0.0184438,0.0178659,0.0179348,0.01837344,0
206183_0666,6,11,666,0.003756154,0.0005081719,-0.009936952,-0.004826245,0.008994432,-0.0126834,-0.02433704,0.02192435,0.02042286,0.0191268,0.01819412,0.01781889,0.01805528,0.01863806,0
206183_0667,7,11,667,0.03637224,-0.03026032,-0.01198771,0.05220953,0.003586597,-0.007098168,-0.001803852,0.0218011,0.02025113,0.01894355,0.01803058,0.01769856,0.01797087,0.01858089,0
206183_0668,8,11,668,-0.01166788,-0.04092016,-0.009072377,0.009695032,0.01696107,-0.0004321241,0.01119954,0.02222016,0.02054258,0.01906354,0.01792189,0.0172817,0.01729383,0.01766877,0
206183_0669,9,11,669,0.03030402,0.002839408,0.02276843,0.01062656,0.01363558,-0.003684852,-0.01257313,0.02036299,0.01909892,0.01800677,0.01723936,0.01698726,0.01727465,0.01787255,0
206183_0670,10,11,670,-0.04197988,-0.0200825,0.02653071,-0.0138838,0.01857062,0.01340439,-0.02948774,0.02108794,0.01972129,0.0185392,0.01769762,0.01738981,0.01765468,0.01824688,0
206183_0671,11,11,671,-0.02030385,-0.0218591,-0.0011501,-0.01499381,0.009517492,0.0005764356,-0.01274765,0.02274249,0.02100867,0.01957159,0.01858292,0.01822709,0.01851433,0.01915475,0
206183_0672,12,11,672,0.02483491,-0.02219685,-0.02493762,0.001851713,-0.003162424,-0.02632664,0.009696456,0.02256058,0.02080951,0.01928974,0.01814128,0.0175301,0.01758388,0.01800406,0
206183_0673,13,11,673,-0.0006408892,-0.0005563131,0.004714762,0.03293381,0.01130513,0.02552124,-0.05838915,0.02122088,0.019712,0.01844943,0.01757859,0.01727736,0.01755678,0.01815884,0
206183_0674,14,11,674,0.02071438,0.01907989,0.02208163,-0.005792907,-0.01593248,0.007799726,0.04696687,0.02253604,0.02090231,0.01948007,0.01842303,0.01791721,0.01806127,0.01856904,0
206183_0675,15,11,675,0.003685753,-0.01549557,0.02820384,0.009341013,0.007884331,0.01695579,-0.0198025,0.02318678,0.02134133,0.01974032,0.01852547,0.0178639,0.01789642,0.01830937,0
206183_0676,16,11,676,0.02026474,0.02678012,-0.0176089,3.014992e-05,-0.001498526,0.02383059,-0.006765047,0.02187798,0.02033771,0.01898651,0.01797418,0.01748233,0.01761409,0.01809631,0
206183_0677,17,11,677,0.001556721,0.01323779,0.03140466,0.006442087,0.03001196,0.02420921,0.04277459,0.02061731,0.01929703,0.0181464,0.01731598,0.0169922,0.0172266,0.01777924,0
206183_0678,18,11,678,-0.009338061,-0.01067567,0.02212464,-0.002903007,-0.02335947,0.0284188,0.007119121,0.02037267,0.01903567,0.01790054,0.01711373,0.01685625,0.01714254,0.01773514,0
206183_0679,19,11,679,0.007483791,-0.006608296,-0.02128718,-0.003940237,-0.001097136,0.004224402,-0.02111968,0.02044668,0.01925413,0.01824269,0.0175766,0.01746334,0.0178758,0.01859258,0
206183_0680,20,11,680,-0.05200401,0.01222405,0.006238249,0.01843913,-0.004420822,-0.01279134,-0.02329624,0.02399185,0.02214053,0.02052058,0.01928895,0.01863254,0.01869707,0.01915957,0
206183_0681,21,11,681,0.009357367,0.02151437,-0.03070999,-0.003412261,-0.01810029,0.004677622,-0.007334045,0.02212284,0.02065792,0.01941674,0.01856781,0.01832036,0.01867791,0.01937691,0
206183_0682,22,11,682,0.02408498,-0.006549577,0.005783847,0.003305942,0.004795241,0.01250383,-0.01146722,0.02109366,0.01959944,0.01829877,0.01733161,0.01686721,0.01699801,0.01745928,0
206183_0683,23,11,683,0.02209888,0.005649337,0.006074411,-0.003362378,0.03017068,0.01755249,0.0249404,0.0217465,0.02027291,0.01900555,0.01810241,0.01775806,0.01801783,0.01861634,0
206183_0684,24,11,684,0.2547511,0.156602,0.09906984,0.09907001,0.1310062,0.1292831,0.1348064,0.02268146,0.02098832,0.01954122,0.0184925,0.01802652,0.01821583,0.01876497,1
206183_0685,25,11,685,0.2002413,0.146302,0.1384504,0.1173873,0.1561382,0.1342806,0.1138216,0.02179173,0.02030545,0.0190604,0.01821665,0.01797191,0.01832192,0.01900307,1
206183_0686,26,11,686,0.2106059,0.1613874,0.1412098,0.07391064,0.1086118,0.1432986,0.1287411,0.02175043,0.02025103,0.01893018,0.0179392,0.01746231,0.01760363,0.01809123,1
206183_0687,27,11,687,0.1659126,0.1694297,0.1130264,0.1147634,0.1163094,0.129119,0.1175313,0.02046298,0.01916481,0.01809304,0.01740231,0.01728524,0.0176979,0.01840821,1
206183_0688,28,11,688,0.1980606,0.1742343,0.1247874,0.1205442,0.09358295,0.1016334,0.0791284,0.02166991,0.02006633,0.01865026,0.01755773,0.01694993,0.01697318,0.01734449,1
206183_0689,29,11,689,0.128413,0.1479515,0.1060276,0.1033045,0.1077956,0.09654284,0.1102552,0.02103114,0.01967947,0.01850765,0.01767188,0.01736599,0.01763269,0.01822353,1
206183_0690,30,11,690,0.010308,0.02466562,-0.0253389,-0.007500658,0.01375952,-0.009235337,0.008662195,0.02167233,0.02011063,0.01873351,0.01768266,0.01712795,0.01719799,0.01761494,0
206183_0691,31,11,691,0.03452771,-0.03250025,-0.0008883528,-0.02379395,0.01977893,0.007371588,-0.005882561,0.02131294,0.01976014,0.01838779,0.01733049,0.01674826,0.01678067,0.01715347,0
206183_0692,32,11,692,0.03461458,-0.0174998,0.01118265,-0.00831153,0.01483318,0.001967648,-0.01706915,0.02194456,0.02032288,0.01892113,0.01788289,0.01738106,0.01751068,0.01798851,0
206183_0693,33,11,693,0.0138344,0.0002215623,-0.01233126,-0.005464197,-0.006766327,-0.002124112,-0.02805176,0.01963016,0.01854349,0.01767242,0.01717848,0.01726605,0.0178225,0.01865096,0
206183_0694,34,11,694,0.01191214,-0.02587324,0.02746583,0.01118965,0.01628288,-0.003842592,0.002429684,0.0212321,0.01978399,0.01857396,0.01775492,0.01751542,0.01784916,0.01850287,0
206183_0695,35,11,695,0.03295947,0.01038932,0.0139289,-0.02067527,-0.0231004,0.009362151,0.02371902,0.0211286,0.01959419,0.01827927,0.01732179,0.0168886,0.01704954,0.01753877,0
206183_0696,36,11,696,0.01172486,0.004180843,-0.002431514,0.0208922,-0.03046385,0.003068681,-0.00295214,0.02397982,0.02200548,0.02026037,0.01888245,0.01802934,0.01791624,0.01820747,0
206183_0697,37,11,697,0.009798639,0.007553413,-0.02291227,0.01930183,0.01672665,0.003091875,-0.01963896,0.02044116,0.01906178,0.01790329,0.01710955,0.0168577,0.01715191,0.01775179,0
206183_0698,38,11,698,0.003372735,0.01094643,0.01698777,0.01982012,0.02838761,-0.01551265,0.003154947,0.02283227,0.02122227,0.01982603,0.01880708,0.01836538,0.01857634,0.01915476,0
206183_0699,39,11,699,-0.02858213,0.009230391,-0.01270809,-0.003452542,-0.009174398,-0.01118251,0.03204185,0.02032764,0.01903107,0.0179833,0.01733694,0.01728178,0.01774044,0.01848985,0
206183_0700,40,11,700,0.001258324,-0.01091078,0.01659078,-0.003039464,0.03448328,0.02887908,0.007156122,0.02257301,0.02086818,0.01939092,0.01828766,0.01773386,0.01783849,0.01830794,0
206183_0701,41,11,701,0.009962847,-0.0289654,0.009588323,-0.02415024,0.008631264,-0.02602459,0.002712744,0.02167297,0.02006033,0.01867702,0.01766301,0.0171868,0.01732869,0.01781254,0
206183_0702,42,11,702,-0.0475295,-0.009118159,0.01124492,-0.0305993,-0.01812478,0.02147642,-0.01879027,0.02100898,0.01957672,0.01837894,0.01756565,0.01732164,0.01764222,0.01827976,0
206183_0703,43,11,703,-0.02370603,0.01733039,0.01233076,-0.02644774,0.01728218,-0.004570163,-0.02260345,0.01994742,0.01863689,0.01749835,0.01666989,0.01632101,0.01650982,0.01700349,0
206183_0704,44,11,704,0.02569048,-0.008855163,0.005078759,0.01831146,0.009558635,-0.02213503,-0.01793616,0.02203277,0.02043933,0.01907744,0.01809765,0.01768311,0.01789117,0.01844667,0
206183_0705,45,11,705,0.006160009,0.01189764,0.0006813408,-0.01492945,-0.02642805,0.006020826,0.002601138,0.02308779,0.02132068,0.01976805,0.01857698,0.01792171,0.01795229,0.01836403,0
206183_0706,46,11,706,-0.02150777,-0.01176311,-0.02177411,0.009400646,-0.01525773,0.0148472,-0.02749874,0.02134994,0.0198359,0.01851967,0.01754447,0.01708378,0.01722497,0.01770377,0
206183_0707,47,11,707,-0.04057535,0.02204305,0.006880337,-0.01815599,-0.01971514,0.0105979,0.008271522,0.02174313,0.02013739,0.01875385,0.01773422,0.01724919,0.01738482,0.0178653,0
206183_0708,48,11,708,-0.009979425,0.02232329,-0.03977635,-0.000515938,-0.009248181,-0.009201098,-0.02387321,0.02034781,0.01896752,0.01779762,0.01697916,0.01668527,0.0169385,0.0174992,0
206183_0709,49,11,709,0.01597559,-0.03511533,0.01558022,0.02943687,-0.004538554,0.01060807,0.01764249,0.02340043,0.02164223,0.02009406,0.01891047,0.01827597,0.01833514,0.0187822,0
206183_0710,50,11,710,-0.0001863623,0.01385998,4.169691e-05,-0.02068816,0.0264729,0.01584364,0.002848889,0.02017302,0.01883902,0.01772833,0.01698503,0.01678709,0.01711753,0.01774582,0
206183_0711,51,11,711,-0.02918241,0.0003516928,0.01577689,0.008195491,0.02761004,-0.007352212,0.01362784,0.02024238,0.01888753,0.01773659,0.01693113,0.01664533,0.01690149,0.0174632,0
206183_0712,52,11,712,0.05637017,-0.002403567,0.0301091,0.03343374,0.01449714,-0.01621469,-0.02475998,0.0215933,0.02014079,0.0188817,0.01797223,0.01760463,0.01783526,0.01840594,0
206183_0713,53,11,713,-0.002707784,-0.01111093,-0.02636717,0.02411433,0.005128732,0.006684224,-0.01472474,0.02199616,0.02055465,0.01928849,0.0183616,0.01797673,0.01820431,0.01878346,0
206183_0714,54,11,714,-0.0187376,-0.004658277,-0.02226833,0.009569961,-0.01878207,0.03145217,-0.005272345,0.02271176,0.02098628,0.01945146,0.01824866,0.01754368,0.01751355,0.01785964,0
206183_0715,55,11,715,-0.008922438,-0.003816271,-0.004965687,-0.01631334,0.01478281,-0.001784832,0.01242627,0.02079686,0.01934204,0.01809165,0.01718586,0.01679536,0.01697961,0.01748593,0
206183_0716,56,11,716,0.009409368,-0.02579088,-0.02857132,0.02426279,-0.005068759,0.02313141,0.01402025,0.02102042,0.0196017,0.01831615,0.01730379,0.01673284,0.0167564,0.01711931,0
206183_0717,57,11,717,0.009976364,0.008365411,-0.0414323,0.0274986,-0.02160143,-0.01005526,-0.01296281,0.0232365,0.02147427,0.01995799,0.01884251,0.01831434,0.01846556,0.018994,0
206183_0718,58,11,718,0.04788731,0.004350691,-0.02003504,0.02929037,0.008390945,0.007335807,0.01230868,0.02181047,0.02021935,0.01885025,0.01784834,0.01738923,0.01754982,0.01805581,0
206183_0719,59,11,719,-0.009853189,-0.006231954,-0.01882093,0.02460068,0.02781284,-0.01715607,-0.01991651,0.01995772,0.01864962,0.01753321,0.0167491,0.01647067,0.0167226,0.01727486,0
206183_0720,0,12,720,0.02294265,-0.006417733,0.009885068,-0.01892634,0.02694496,0.005014465,0.01746836,0.02256888,0.02088412,0.01941009,0.01829394,0.0177116,0.01778859,0.01823329,0
206183_0721,1,12,721,0.05705149,0.01786281,-0.005364645,0.02483262,0.02827321,-0.004513062,-0.003435598,0.02067206,0.01928984,0.01807611,0.01717413,0.01675904,0.01691401,0.01739285,0
206183_0722,2,12,722,-0.02133157,-0.01772251,-0.008347603,0.02385802,0.005480256,0.02296609,-0.005795058,0.02330981,0.02162749,0.02018181,0.01913913,0.01870262,0.01893569,0.01954498,0
206183_0723,3,12,723,0.007712181,0.01597953,0.01078574,0.004347531,0.01312247,-0.0008762298,0.01755498,0.02054726,0.01928341,0.01819921,0.01745207,0.01723894,0.01756695,0.01820722,0
206183_0724,4,12,724,-0.01810474,0.02252242,-0.009059334,-0.0184107,0.01143626,0.008443782,0.006000609,0.02361358,0.02175464,0.02008506,0.01874571,0.01789787,0.01776949,0.01804079,0
206183_0725,5,12,725,-0.004674384,0.004306082,0.001785561,-0.01978459,0.007433787,0.0201254,0.01856814,0.02074003,0.01927478,0.01806902,0.017264,0.01703285,0.01735581,0.01798624,0
206183_0726,6,12,726,-0.0171572,0.000963261,0.02436449,-0.007665183,-0.02462346,0.007008023,-0.01509712,0.02146873,0.01987512,0.01848825,0.01744379,0.01690379,0.01698009,0.01739861,0
206183_0727,7,12,727,0.0008682784,-0.01473595,0.009357536,0.002370461,0.004672755,0.008520717,0.02108995,0.02128063,0.01972985,0.01837877,0.0173642,0.01685025,0.01694236,0.01737224,0
206183_0728,8,12,728,-0.02201347,0.02000611,0.007422467,-0.007825836,0.02982376,0.009458115,0.02185779,0.0220265,0.02048541,0.01915274,0.01818364,0.01776771,0.01797242,0.01852694,0
206183_0729,9,12,729,-0.03374862,0.001972825,-0.005299097,-0.004067698,-0.01711358,-0.03518968,-0.01776541,0.01972732,0.01846526,0.01738526,0.0166282,0.01636841,0.01662809,0.01718315,0
206183_0730,10,12,730,-0.003134273,0.01624985,0.02070114,-0.02504405,-0.009687678,0.02874474,0.02510762,0.02245512,0.02093101,0.01962594,0.0187074,0.01838232,0.01868188,0.0193359,0
206183_0731,11,12,731,0.0241692,0.01564692,0.01288148,0.02593577,0.003672749,0.006926156,0.009055096,0.02097712,0.01953377,0.01828002,0.01735985,0.01694888,0.01712044,0.01762004,0
206183_0732,12,12,732,0.007988327,-0.01471703,0.03193074,-0.02186994,0.004406951,-0.0112322,0.02182659,0.02101004,0.01959344,0.0184251,0.01765764,0.01747965,0.01785759,0.01854753,0
206183_0733,13,12,733,-0.01698203,-0.02420431,-0.004978683,0.0270809,0.009268338,0.02711569,-0.009778868,0.01986454,0.01859276,0.0175305,0.01682232,0.01664756,0.01698731,0.0176181,0
206183_0734,14,12,734,-0.004304452,-0.01196175,-0.008418352,0.003033231,0.0003066581,-0.01642834,-0.004505432,0.02302565,0.02125721,0.01977125,0.01872027,0.01828891,0.01852087,0.01911663,0
206183_0735,15,12,735,-0.01020776,0.004627599,-0.0354285,0.007256872,-0.02978468,-0.007163727,0.0319663,0.02178512,0.02033768,0.01914328,0.01836726,0.01821486,0.01864253,0.0193971,0
206183_0736,16,12,736,0.01013675,-0.010743,0.002470484,-0.03110751,-0.008150661,-0.001258895,0.02217967,0.0203607,0.01907154,0.0180019,0.01730507,0.01717197,0.0175658,0.01825791,0
206183_0737,17,12,737,0.001575307,-0.03955358,-0.00791876,0.02104351,0.01745632,-0.009753222,0.01725982,0.02267617,0.02102776,0.01956298,0.01843267,0.01781722,0.01786693,0.01828832,0
206183_0738,18,12,738,0.02774779,-0.008114636,-0.01963237,0.01337087,-0.03647175,0.00852663,-0.01280732,0.02147181,0.02002275,0.01876928,0.01786575,0.01750197,0.01773415,0.01830121,0
206183_0739,19,12,739,0.1774087,0.1553467,0.1299387,0.1366764,0.0910702,0.1513714,0.1472989,0.02075368,0.01941575,0.01831357,0.01760341,0.01747966,0.01789679,0.01861734,1
206183_0740,20,12,740,0.1684341,0.1258174,0.1156938,0.1117612,0.09908098,0.1298485,0.08887496,0.02155823,0.01996157,0.01863874,0.01773248,0.01741664,0.01769898,0.01830642,1
206183_0741,21,12,741,0.1941908,0.1561432,0.150094,0.107534,0.152976,0.1163035,0.129805,0.02178164,0.02036861,0.01919171,0.01841958,0.01826234,0.01868769,0.01944002,1
206183_0742,22,12,742,0.2009657,0.09767782,0.1342497,0.1383289,0.1046075,0.09820637,0.09835285,0.02120411,0.01977328,0.01851882,0.01758964,0.01716791,0.01733978,0.01784328,1
206183_0743,23,12,743,0.1891971,0.1289052,0.1085768,0.1180996,0.1064968,0.09381982,0.1108665,0.02101865,0.01958577,0.01835851,0.01748481,0.01714623,0.01738747,0.01794967,1
206183_0744,24,12,744,0.1600842,0.1358669,0.1332794,0.1041481,0.0937515,0.1257614,0.08798245,0.02060819,0.01926828,0.0180827,0.01719723,0.01679091,0.016954,0.01743666,1
206183_0745,25,12,745,0.1979174,0.1079674,0.1338221,0.1136934,0.1226894,0.1332178,0.1519896,0.02066565,0.01933935,0.01823413,0.01750519,0.01734558,0.01773057,0.01841864,1
206183_0746,26,12,746,0.239634,0.1148587,0.1413436,0.1219821,0.1208012,0.1248062,0.1284135,0.02214883,0.02049815,0.01911834,0.01815776,0.01779687,0.01806271,0.01866734,1
